893,New+York,Big Data Engineer,Capgemini,"New York, NY","Big Data expert (SPARK, PYTHON, Big Data Stack, Data Analysis, Risk and regulatory domain. Big Data engineer....",Nothing_found
963,New+York,Big Data Engineer,Capgemini,"New York, NY","Big Data expert (SPARK, PYTHON, Big Data Stack, Data Analysis, Risk and regulatory domain. Big Data engineer....",Nothing_found
1547,New+York,Senior Manager -Data Science,Capgemini,"New York, NY","If you are passionate about solving problems in the realm of cognitive computing, big data, and machine learning while utilizing business acumen, statistical...",Nothing_found
1596,New+York,Senior Manager -Data Science,Capgemini,"New York, NY","If you are passionate about solving problems in the realm of cognitive computing, big data, and machine learning while utilizing business acumen, statistical...",Nothing_found
583,New+York,Principal Quantitative Analyst,Capital One,"New York, NY","Work on various ad hoc quantitative, modeling, and programming assignments using R, SAS, Matlab, SQL, Access and VBA....",Nothing_found
825,New+York,Senior Manager Data Scientist,Capital One,"New York, NY","Bachelor’s Degree plus 6 years of experience in data analytics, or Master’s Degree plus 4 years of experience in data analytics, or PhD plus 2 years of...",Nothing_found
1388,New+York,Senior Data Visualization Engineer - Machine Learning focus,Capital One,"New York, NY","Senior Data Visualization Engineer - Machine Learning focus. Data Visualization makes data tangible for our company and customers, thereby empowering us all by...",Nothing_found
802,New+York,SAS Statistical Programmer,Cardiovascular Research Foundation,"New York, NY 10022 (Midtown area)"," Interfaces with project management, functional team members and investigators to ensure a timely, precise and accurate clinical data reporting process....",Nothing_found
818,New+York,SAS Statistical Programmer,Cardiovascular Research Foundation,"New York, NY 10022 (Midtown area)"," Interfaces with project management, functional team members and investigators to ensure a timely, precise and accurate clinical data reporting process....",Nothing_found
817,New+York,Quantitative Financial Analyst,CareerMonks,"New York, NY","Strong coding ability in C++, Python or R is a plus. Validate XVA system models and feeder models of bank’s counterparty systems developed by Quantitative...",Nothing_found
1813,New+York,"Assistant or Associate Research Support Specialist, Document Analysis",Cary Institute of Ecosystem Studies,"Millbrook, NY","The applicant should be comfortable with social science methods, explicitly including methods for document analysis, to work as a member of a team including...",Nothing_found
150,New+York,"Analyst, Data & Analytics",Casper,"New York, NY","Experienced applying statistics and machine learning research and techniques to real-world data. Experienced as a Data Analyst, Data Scientist or Management...",Nothing_found
383,New+York,"Senior Analyst, Marketing Analytics",Casper,"New York, NY",Experienced with applying statistics and machine learning research and techniques to real-world data....,Nothing_found
351,New+York,Data Scientist,CDPHP,"Albany, NY",The candidate will also be responsible for designing and implementing data analysis strategies for large claims and clinical data sets using predictive modeling...,Nothing_found
183,New+York,Data Scientist,Celmatix,"New York, NY 10005 (Financial District area)","We seek a Data Scientist with deep expertise working with large datasets to join our growing scientific team. Reporting to the Data Science Lead, you will work...",Nothing_found
500,New+York,Data Engineer,Celmatix,"New York, NY 10005 (Financial District area)","Work closely with Celmatix scientists and medical experts to develop reports and visualizations of genetic/genomic data in the context of reported symptoms,...",Nothing_found
1368,New+York,Scientist I,"CHA Consulting, Inc.","Albany, NY","Demonstrates a strong willingness to learn about the respective scientific discipline. Habitat assessment, data collection, and environmental impact analysis....",Nothing_found
1413,New+York,Scientist I,"CHA Consulting, Inc.","Albany, NY","Demonstrates a strong willingness to learn about the respective scientific discipline. Habitat assessment, data collection, and environmental impact analysis....",Nothing_found
679,New+York,Research Analyst,Cision US,"New York, NY 10036",Strong work ethic as part of a team but also self-disciplined and work wel l independently Strong data visualization and report design skills Expertise with...,Nothing_found
167,New+York,"Citi Research - US Equity Research, Data Analyst, VP/Director, NYC",Citi,"New York, NY","Help manage the inventory of existing and future data sets for the Health Care team. Serve as the “data champion” for the Health Care team, representing the...",Nothing_found
621,New+York,Multi-Asset Quantitative Analyst (Structurer),Citi,"New York, NY","R and SQL are a plus. Data analysis and statistical tools. Experience in empirical data analysis, risk modelling and model calibration....",Nothing_found
659,New+York,Multi-Asset Quantitative Analyst (Structurer),Citi,"New York, NY","R and SQL are a plus. Data analysis and statistical tools. Experience in empirical data analysis, risk modelling and model calibration....",Nothing_found
1348,New+York,MQA – Algorithmic Rates Quantitative Analyst - VP,Citi,"New York, NY",Extensive experience in statistics or machine learning and in a systematic trading field (execution algorithms/statistical arbitrage/electronic market making)....,Nothing_found
1464,New+York,MQA – Algorithmic Quantitative Developer/Analyst - VP,Citi,"New York, NY",Experience applying statistical modelling and machine learning towards analysis of large data sets. Perform analysis of large data sets comprising of market...,Nothing_found
1507,New+York,MQA – Algorithmic Quantitative Developer/Analyst - VP,Citi,"New York, NY",Experience applying statistical modelling and machine learning towards analysis of large data sets. Perform analysis of large data sets comprising of market...,Nothing_found
1526,New+York,MQA - CMBS Quantitative Analyst – Associate/VP,Citi,"New York, NY","Expert knowledge of C++, and experience with other programing languages such as R, SQL, Python. Master or equivalent degree in mathematics, computer science,...",Nothing_found
1539,New+York,"Citi Research – Supervisory Analyst/Editor, Vice President - NYC",Citi,"New York, NY","Project and traffic coordination with the analyst teams, publications staff, and Legal/Compliance. Citi has made it a priority to foster a culture where the...",Nothing_found
1586,New+York,MQA – Algorithmic Quantitative Developer/Analyst - VP,Citi,"New York, NY",Experience applying statistical modelling and machine learning towards analysis of large data sets. Perform analysis of large data sets comprising of market...,Nothing_found
1712,New+York,Markets – Credit Quantitative Analyst – Assoc/VP,Citi,"New York, NY",Familiar with machine learning techniques. Perform data analysis and draw good conclusions from the results....,Nothing_found
567,New+York,Head of Applied Machine Learning,Clarifai,"New York, NY","You will lead our Applied Machine Learning Team of 5 engineers. You want to work with massive amounts of data, but also build code, maintain data infrastructure...",Nothing_found
60,New+York,Data Scientist - Consultant,Clarity Insights,"New York, NY","Do YOU love working with Data in machine learning, real-time analytics, or Big Data in a Cloud environment?...",Nothing_found
479,New+York,Quantitative Developer/Analyst,Clearpool Group,New York State,"Demonstrable experience working with data/statistical analysis software like Excel, R and Matlab, and familiarity with data visualization tools and techniques....",Nothing_found
42,New+York,Python Developer (Machine Learning),Cloud9 Technologies,"New York, NY 10017 (Midtown area)","Construct data staging layers and fast real-time systems to feed machine learning algorithms. We leverage cloud services including AWS, a wide array of web...",Nothing_found
1366,New+York,AML/CFT Data Analysis & Platform Security Consultant,CodeCenters International,"New York, NY","You will provide subject matter expertise in the area of Anti-Money Laundering (AML/CFT), financial fraud investigations and audits....",Nothing_found
27,New+York,Data Scientist,Cogent Infotech,"New York, NY",Data science resource with NLP and Machine Learning experience • Expertise in statistical and computational (learning-based) NLP....,Nothing_found
680,New+York,Research Analyst,Coinbase,"New York, NY","What to send. Strong data analysis, strategic thinking, and written communication skills. Establish GDAX as the premier source for digital asset market data,...",Nothing_found
1636,New+York,"Assoc. Editor, Genome Research",Cold Spring Harbor Laboratory,"Cold Spring Harbor, NY 11724","Identifying emerging trends in scientific communication. Cold Spring Harbor Laboratory, a world-renowned scientific research facility on Long Island’s North...",Nothing_found
691,New+York,Research Analyst,Colliers International,"Manhattan, NY","Competitive salary including a full range of health benefits, vacation plan, 401K plan and other benefits are available....",Nothing_found
481,New+York,Associate Research Scientist/Scholar,Columbia University,New York State,"For investigating and diagnosing the human mind and body in health, disease and therapeutic intervention, the MR Core offers a most comprehensive and powerful...",Nothing_found
527,New+York,Associate Research Scientist/Scholar,Columbia University,New York State,"For investigating and diagnosing the human mind and body in health, disease and therapeutic intervention, the MR Core offers a most comprehensive and powerful...",Nothing_found
237,New+York,Research Scientist - All Levels (Applied Data Scientist),Columbia University,"New York, NY","Contribute to research projects involving one or more elements of data science such as large-scale data management, machine learning and statistics, interactive...",Nothing_found
368,New+York,Data Analyst - Cardiology,Columbia University,"New York, NY","He/she will work with clinical researchers, other data analysts, biostatisticians and bioinformaticians to generate and integrate clinical and EHR datasets for...",Nothing_found
372,New+York,Associate Data & Research Analyst,Columbia University,"New York, NY","As an integral member of the team, the Associate Data & Research Analyst focuses on data mining; The Associate Data & Research Analyst will manage and maintain...",Nothing_found
400,New+York,Data Analyst - Cardiology,Columbia University,"New York, NY","He/she will work with clinical researchers, other data analysts, biostatisticians and bioinformaticians to generate and integrate clinical and EHR datasets for...",Nothing_found
403,New+York,Associate Data & Research Analyst,Columbia University,"New York, NY","As an integral member of the team, the Associate Data & Research Analyst focuses on data mining; The Associate Data & Research Analyst will manage and maintain...",Nothing_found
492,New+York,Data Engineer,Columbia University,"New York, NY",Organizes training courses for scientists who wish to extend their knowledge of programming and best practices in software engineering....,Nothing_found
806,New+York,Short Term Casual - Computational Technology,Columbia University,"New York, NY","These paid interns will be paired with Lamont scientists and will contribute to ongoing research projects involving scientific computing, machine learning, and...",Nothing_found
822,New+York,Short Term Casual - Computational Technology,Columbia University,"New York, NY","These paid interns will be paired with Lamont scientists and will contribute to ongoing research projects involving scientific computing, machine learning, and...",Nothing_found
944,New+York,Senior Research Scientist,Columbia University,"New York, NY",Research Scientists at Columbia SEAS are senior officers who have demonstrated innovation and excellence in research....,Nothing_found
948,New+York,Associate Research Scientist,Columbia University,"New York, NY","Microarray, ChIP-Seq, ChIP-chip, genotyping, RNA-Seq data, proteomic data, or single cell data). The candidate will receive data from the sequencing or other...",Nothing_found
1004,New+York,Senior Research Scientist,Columbia University,"New York, NY",Research Scientists at Columbia SEAS are senior officers who have demonstrated innovation and excellence in research....,Nothing_found
1108,New+York,Financial Research Analyst & Reporting,Columbia University,"New York, NY","Ensures that salary and non salary grant expenses are allocated as budgeted on a timely manner. Maintains records in accordance with internal procedures,...",Nothing_found
1125,New+York,Financial Research Analyst & Reporting,Columbia University,"New York, NY","Ensures that salary and non salary grant expenses are allocated as budgeted on a timely manner. Maintains records in accordance with internal procedures,...",Nothing_found
1179,New+York,Postdoctoral Research Scientist,Columbia University,"New York, NY","Experience with analysis and bioinformatics of genome wide data (SNP-GWAS, exome/whole genome data RNAseq, ChIPseq) e.g. in constitutional genomics;...",Nothing_found
1182,New+York,Staff Associate and/or Senior Staff Associate (Applied Data Scientists),Columbia University,"New York, NY","Contribute to research projects involving one or more elements of data science such as large-scale data management, machine learning and statistics, interactive...",Nothing_found
1424,New+York,Administrative Assistant,Columbia University,"New York, NY",Assist with collecting applications for summer program and scheduling relevant meetings for program leadership throughout the spring and summer....,Nothing_found
1795,New+York,Staff Associate,Columbia University,"New York, NY",The Staff Associate will supervise the work of two lab technicians providing support for a staff of ten postdoctoral research scientists....,Nothing_found
1655,New+York,Adjunct Associate Faculty – Machine Learning,Columbia University School of Professional Studies,"New York, NY","The Machine Learning course provides our Applied Analytics Master’s degree students with an introduction to machine learning concepts and algorithms, as well as...",Nothing_found
242,New+York,Data Scientist II,Comcast,"New York, NY 10020 (Midtown area)","Uses analytical rigor and statistical methods to analyze large amounts of data, extracting actionable insights using advanced statistical techniques such as...",Nothing_found
291,New+York,Data Scientist II,Comcast,"New York, NY 10020 (Midtown area)","Uses analytical rigor and statistical methods to analyze large amounts of data, extracting actionable insights using advanced statistical techniques such as...",Nothing_found
1128,New+York,Finance - Quantitative Modeling Analyst,"Community Bank System, Inc.","DeWitt, NY","Maintain proficient knowledge of, and demonstrate ongoing compliance with all laws and regulations applicable to this position, ensure ongoing adherence to...",Nothing_found
1219,New+York,Finance - Quantitative Modeling Analyst,"Community Bank System, Inc.","DeWitt, NY","Maintain proficient knowledge of, and demonstrate ongoing compliance with all laws and regulations applicable to this position, ensure ongoing adherence to...",Nothing_found
,city,job_title,company_name,location,summary,salary
113,New+York,Data Scientist,Conde Nast,"New York, NY 10007 (Financial District area)","Work with management and organizational peers to improve business results, by applying machine learning to ongoing business activities, and develop...",Nothing_found
852,New+York,Audience Research Analyst,Conductor,"New York, NY 10003 (Greenwich Village area)","The ability to manage multiple projects simultaneously. Strong excel skills, working with large data sets. Experience building analytics dashboards or other...",Nothing_found
892,New+York,Lead Research Analyst,Consensys,"New York, NY",Our Enterprise team is responsible for solution development and delivery for corporate clients and has led some of the most innovative blockchain production...,Nothing_found
962,New+York,Lead Research Analyst,Consensys,"New York, NY",Our Enterprise team is responsible for solution development and delivery for corporate clients and has led some of the most innovative blockchain production...,Nothing_found
729,New+York,Senior Research Analyst,CONSUMER AFFAIRS,"Manhattan, NY","For Assignment Level I (only physical, biological and environmental sciences and public health) A master's degree from an accredited college or university with...",Nothing_found
13,New+York,Data Scientist,Consumer Edge,"New York, NY 10017 (Midtown area)",We are seeking a data scientist / machine learning engineer to help drive and strengthen the intelligence and sophistication of our data product suite....,Nothing_found
21,New+York,Data Scientist,Consumer Edge,"New York, NY 10017 (Midtown area)",We are seeking a data scientist / machine learning engineer to help drive and strengthen the intelligence and sophistication of our data product suite....,Nothing_found
476,New+York,Quantitative Software Engineer,Consumer Edge,"New York, NY 10017 (Midtown area)","High impact work with data scientists, product, and sales teams. We are looking for a modeling analytics engineer to bolster our next-gen data infrastructure...",Nothing_found
10,New+York,Data Scientist,"Converseon, Inc.","New York, NY 10018 (Clinton area)",Data visualization and writing skills:. Data Analysis and “Storytelling” - able to perform quant/qual analyses on social media data and translate into insights...,Nothing_found
1238,New+York,Information and Research Analyst,Cornell University,"Ithaca, NY","Experience with data visualization tools and CRMs (e.g. Demonstrated ability to analyze complex data; Must have good written and verbal communication skills,...",Nothing_found
1711,New+York,Research Support Specialist I/Greenhouse Energy Modeling Specialist,Cornell University,"Ithaca, NY","Bachelor' s degre e o r equivalent in engineering, physics, computer science, or closely related field; Familiarity with computer graphics, machine learning,...",Nothing_found
298,New+York,"Finance Analyst, Quantitative Analysis",Corning,"Corning, NY 14830","Performs business problem modeling and quantitative analytics support activities for group using established tools and practices, including stochastic modeling,...",Nothing_found
662,New+York,"Finance Analyst, Quantitative Analysis",Corning,"Corning, NY 14830","Performs business problem modeling and quantitative analytics support activities for group using established tools and practices, including stochastic modeling,...",Nothing_found
675,New+York,Machine Learning Modeling Engineer,Corning,"Corning, NY 14830",Subject Matter Expert providing data analytics and machine learning modeling software development support to create novel computational methods and produce...,Nothing_found
733,New+York,Machine Learning Modeling Engineer,Corning,"Corning, NY 14830",Subject Matter Expert providing data analytics and machine learning modeling software development support to create novel computational methods and produce...,Nothing_found
842,New+York,Software Data Analyst,Corning,"Corning, NY 14830","The successful candidate will have a strong desire to stay technically relevant and be a technical subject matter expert in data-related planning, storage,...",Nothing_found
1014,New+York,Industrial Statistician,Corning,"Corning, NY 14830","For more than 160 years, Corning has applied its unparalleled expertise in speciality glass, ceramics, and optical physics to develop products that have created...",Nothing_found
1558,New+York,Market Development Analyst,Corning,"Painted Post, NY 14870",Monitor competitive IP and work with subject matter experts and IP Counsel to analyze evolving technology trends and/or specific references of potential...,Nothing_found
1614,New+York,"IT User Experience Senior Analyst, S&T",Corning,"Painted Post, NY 14870",The successful candidate will collaborate with scientists and engineers to assess and correlate work patterns with unparalleled “ease of use” application...,Nothing_found
117,New+York,Data Scientist,Countr,"New York, NY",Data is your mojo...gets a thrill diving deep into data and solving complex data problems on a daily basis....,Nothing_found
365,New+York,Quantitative Analyst,Crédit Agricole CIB,"New York, NY","Python, VBA, C#, Matlab, SQL. Relevant financial modeling ability to at least Masters degree level. Ensure correct and robust implementation of the Bank...",Nothing_found
388,New+York,Quantitative Analyst,Crédit Agricole CIB,"New York, NY","Python, VBA, C#, Matlab, SQL. Relevant financial modeling ability to at least Masters degree level. Ensure correct and robust implementation of the Bank...",Nothing_found
519,New+York,Associate Scientist,"Cresilon, Inc.","New York, NY","Cresilon, Inc is a medical device company based out of Brooklyn, NY that focuses on bringing new technologies to the animal health industry that aim to solve...",Nothing_found
550,New+York,Associate Scientist,"Cresilon, Inc.","New York, NY","Cresilon, Inc is a medical device company based out of Brooklyn, NY that focuses on bringing new technologies to the animal health industry that aim to solve...",Nothing_found
763,New+York,Research Analyst,CRISIL Global Research & Analytics,"New York, NY","Proficiency in analysis, programming languages, statistical modeling and data mining tools (such as, R, Python, SAS, Tableau, or other machine learning...",Nothing_found
210,New+York,Machine Learning Data Scientist,Crisis Text Line,"New York, NY",ResponsibilitiesThe Machine Learning Data Scientist will analyze large and fast moving data sets to build data products and inform business strategy....,Nothing_found
221,New+York,Machine Learning Data Scientist,Crisis Text Line,"New York, NY",ResponsibilitiesThe Machine Learning Data Scientist will analyze large and fast moving data sets to build data products and inform business strategy....,Nothing_found
48,New+York,Machine & Deep Learning Data Scientist Internship,Crushh,"New York, NY","This data science internship is unique opportunity to gain hands-on experience in machine learning, and more specifically, deep learning and neural networks....",Nothing_found
153,New+York,Quantitative data analysis and modeling consultant,Crypto Insights,"New York, NY","Require experience modeling trends or patterns in stochastic data, preferably with financial market data (such as intra-day prices, volumes, spreads, and...",Nothing_found
1565,New+York,"Data Correction Specialist, with Java experience",CSRA,"Rensselaer, NY","We help people check their eligibility for health care programs like Medicaid, Child Health Plus, and enroll in these programs if they are eligible....",Nothing_found
1708,New+York,"Data Correction Specialist, with Java experience",CSRA,"Rensselaer, NY","We help people check their eligibility for health care programs like Medicaid, Child Health Plus, and enroll in these programs if they are eligible....",Nothing_found
1130,New+York,CUBRC Machine Learning Software Engineer,CUBRC-AVARINT,"Buffalo, NY",CUBRC is searching for a strong candidate that can make a powerful impact on the Machine Learning section of our data analytics platforms....,Nothing_found
1241,New+York,CUBRC Machine Learning Software Engineer,CUBRC-AVARINT,"Buffalo, NY",CUBRC is searching for a strong candidate that can make a powerful impact on the Machine Learning section of our data analytics platforms....,Nothing_found
1692,New+York,Research Intern,CUBRC-AVARINT,"Buffalo, NY",And provides access to cutting edge research and testing laboratories staffed with outstanding scientists and engineers....,Nothing_found
1801,New+York,Research Intern,CUBRC-AVARINT,"Buffalo, NY",And provides access to cutting edge research and testing laboratories staffed with outstanding scientists and engineers....,Nothing_found
112,New+York,Data Scientist,Cuebiq,"New York, NY","Data Scientist (NYC). Discovering insights and identifying opportunities through the use of statistical, algorithmic, mining, and visualization techniques....",Nothing_found
710,New+York,Research Analyst,Cumulus Media,"New York, NY","Proven ability to manage time efficiently and prioritize tasks in a fast-paced, dynamic environment. The full-time Research Analyst reports directly to the...",Nothing_found
859,New+York,Customer Engagement Analyst,Custoria,"New York, NY","You will work with an awesome close-knit team of engineers, designers, consultants, product managers, marketers, and data scientists....",Nothing_found
923,New+York,Customer Engagement Analyst,Custoria,"New York, NY","You will work with an awesome close-knit team of engineers, designers, consultants, product managers, marketers, and data scientists....",Nothing_found
1449,New+York,Customer Engagement Associate,Custoria,"New York, NY","You will work with an awesome close-knit team of engineers, designers, consultants, product managers, marketers, and data scientists....",Nothing_found
1799,New+York,Customer Success Lead,Custoria,"New York, NY","You will work with an awesome close-knit team of former engineers, designers, consultants, traders, marketers, and data scientists....",Nothing_found
495,New+York,Data Engineer,Dailymotion,"New York, NY",Work closely with data scientists to construct creative solutions for their analysis tasks Qualifications....,Nothing_found
588,New+York,Junior Data Scientist,Darwin Recruitment,"Manhattan, NY","After the re-org in early 2018, the team will be expanding across data engineering and data science as highest priority, longer term they will move toward...",Nothing_found
1292,New+York,MId Level Data Scientist,Darwin Recruitment,"New York, NY","Together we are searching for a Mid-Level Data Scientist (3 years professional experience). Predictive modelling, and machine learning projects....",Nothing_found
245,New+York,Data Scientist (Growth),DataCamp,"New York, NY",Has 2 years experience as a data scientist or data analyst. Is highly skilled with R and/or Python + SQL....,Nothing_found
982,New+York,Data Science Content Developer,DataCamp,"New York, NY","This position is ideal for someone with a passion for data science and education, who wants to join a fast-growing startup that’s training the next generation...",Nothing_found
1037,New+York,Data Science Content Developer,DataCamp,"New York, NY","This position is ideal for someone with a passion for data science and education, who wants to join a fast-growing startup that’s training the next generation...",Nothing_found
1445,New+York,Software Engineer (Growth),DataCamp,"New York, NY","DataCamp is building the future of data science education. As a Growth Engineer, you will be part of a multidisciplinary team, consisting of a marketer, a...",Nothing_found
407,New+York,Front-line Data Analyst,Datadog,"New York, NY","You will have a fantastic team of data scientists and engineers to support you, a collaborative environment to encourage your work, and the best technologies...",Nothing_found
824,New+York,Product Manager - Data Science & Machine Learning,Datadog,"New York, NY","Work closely with Executives, Marketing, Sales, PR, Design and Support teams to ensure our Data Science & Machine Learning products are used by our customers...",Nothing_found
62,New+York,Data Scientist,Dataiku,"New York, NY","Familiarity with data visualization in R or Javascript. Our ideal candidate is comfortable learning new languages, technologies and modeling techniques, while...",Nothing_found
1602,New+York,Communications & Administrative Associate,DataKind,"New York, NY 10010 (Gramercy area)",We bring pro bono data scientists together with organizations that are dedicated to solving the world’s most pressing challenges....,Nothing_found
315,New+York,Data Scientist,Dataminr,"New York, NY","You're a dedicated Data Scientist who wants nothing more than to help us sort, analyze and deliver relevant information from terabytes of unstructured data in...",Nothing_found
444,New+York,"Software Engineer, Machine Learning",Dataminr,"New York, NY","You will be working closely with Data Scientists to tackle challenging data problems, including:. You are a dedicated software engineer interested in building...",Nothing_found
554,New+York,Customer Facing Data Scientist,DataRobot,"New York, NY",Customer Facing Data Scientists work with the sales team to develop client relationships and deliver data science solutions for customers across a variety of...,Nothing_found
516,New+York,Sr. Data Scientist,Deep Intent,"New York, NY",An enthusiastic learner who is able to keep pace with academic and industry advancements in machine learning (including deep learning)....,Nothing_found
546,New+York,Sr. Data Scientist,Deep Intent,"New York, NY",An enthusiastic learner who is able to keep pace with academic and industry advancements in machine learning (including deep learning)....,Nothing_found
156,New+York,Data Analyst / Data Scientist,Defined Clarity,"New York, NY",Must be able to write SQL queries and must have experience with data extraction. We have a client that is looking for a data scientist to add to its team....,Nothing_found
1374,New+York,Project Manager and Research Analyst Intern,Delve,"New York, NY","As a Project Manager and Research Analyst Intern, your primary responsibility will be assisting our account teams in managing day to day client relationships...",Nothing_found
804,New+York,City Research Scientist II,DEPARTMENT FOR THE AGING,"Manhattan, NY","For Assignment Level I (only physical, biological and environmental sciences and public health) A master's degree from an accredited college or university with...",Nothing_found
545,New+York,Data & Policy Analyst,DEPARTMENT OF FINANCE,"Brooklyn, NY","Use data mining strategies to understand core operational data, payments trends, and customer preferences.? For Assignment Level I (only physical, biological...",Nothing_found
624,New+York,Senior Assessment Data Analyst,DEPARTMENT OF FINANCE,"Manhattan, NY","Experience using relational databases, data mining and extracting data using SQL.? For Assignment Level I (only physical, biological and environmental sciences...",Nothing_found
1462,New+York,Intelligence Research Specialist (Cyber Threat Analyst),Department of Homeland Security,"New York, NY","Qualified veterans who have a compensable service-connected disability of at least 10% are listed in the best qualified category, except when the position being...",Nothing_found
1505,New+York,Intelligence Research Specialist (Cyber Threat Analyst),Department of Homeland Security,"New York, NY","Qualified veterans who have a compensable service-connected disability of at least 10% are listed in the best qualified category, except when the position being...",Nothing_found
1581,New+York,Intelligence Research Specialist (Cyber Threat Analyst),Department of Homeland Security,"New York, NY","Qualified veterans who have a compensable service-connected disability of at least 10% are listed in the best qualified category, except when the position being...",Nothing_found
1469,New+York,"Director, Operations Research",DEPARTMENT OF SANITATION,"New York, NY","Its highly skilled staff includes data scientists, statisticians and GIS experts who employ a variety of techniques and technologies to solve problems and...",Nothing_found
1242,New+York,Environmental Compliance Specialist,DEPARTMENT OF TRANSPORTATION,"Manhattan, NY","For Assignment Level I (only physical, biological and environmental sciences and public health) A master's degree from an accredited college or university with...",Nothing_found
1274,New+York,Environmental Compliance Specialist,DEPARTMENT OF TRANSPORTATION,"Manhattan, NY","For Assignment Level I (only physical, biological and environmental sciences and public health) A master's degree from an accredited college or university with...",Nothing_found
1075,New+York,Research and Policy Analyst,DEPT OF CITYWIDE ADMIN SVCS,"New York, NY","For Assignment Level I (only physical, biological and environmental sciences and public health) A master's degree from an accredited college or university with...",Nothing_found
1090,New+York,Research and Policy Analyst,DEPT OF CITYWIDE ADMIN SVCS,"New York, NY","For Assignment Level I (only physical, biological and environmental sciences and public health) A master's degree from an accredited college or university with...",Nothing_found
800,New+York,Director of Data Analytics and Reporting,DEPT OF DESIGN & CONSTRUCTION,"New York, NY","Interacting with portfolio and project managers within DDC and with counterparts from the Mayor?s Office of Operations, Mayor?s Office of Data Analytics and...",Nothing_found
906,New+York,GEOLOGIST 1,DEPT OF ENVIRONMENT PROTECTION,"Manhattan, NY","The New York City Mayor's Office of Environmental Remediation (OER) is a team of scientists and engineers that was established to design, build and operate a...",Nothing_found
1314,New+York,"Senior Policy Advisor, Infrastructure and Energy Team",DEPT OF ENVIRONMENT PROTECTION,"Manhattan, NY","For Assignment Level I (only physical, biological and environmental sciences and public health) A master's degree from an accredited college or university with...",Nothing_found
1392,New+York,"Senior Policy Advisor, Infrastructure and Energy Team",DEPT OF ENVIRONMENT PROTECTION,"Manhattan, NY","For Assignment Level I (only physical, biological and environmental sciences and public health) A master's degree from an accredited college or university with...",Nothing_found
797,New+York,GIS Analyst,DEPT OF ENVIRONMENT PROTECTION,"New York, NY","For Assignment Level I (only physical, biological and environmental sciences and public health) A master's degree from an accredited college or university with...",Nothing_found
1023,New+York,Water Resources Modeler,DEPT OF ENVIRONMENT PROTECTION,"New York, NY","For Assignment Level I (only physical, biological and environmental sciences and public health) A master's degree from an accredited college or university with...",Nothing_found
887,New+York,CITY RESEARCH SCIENTIST 1,DEPT OF ENVIRONMENT PROTECTION,"Queens, NY","The means to accomplishing this is to generate and put in place an appropriately prioritized management (repair, rehab, upgrade/replace) plan and corresponding...",Nothing_found
894,New+York,Researcher,DEPT OF HEALTH/MENTAL HYGIENE,"Manhattan, NY","For Assignment Level I (only physical, biological and environmental sciences and public health) A master's degree from an accredited college or university with...",Nothing_found
1674,New+York,"Panel Maintenance Analyst, World Trade Center Health Registry",DEPT OF HEALTH/MENTAL HYGIENE,"Manhattan, NY","$65,678.00 - 72,246.00(Annual) The World Trade Center Health Registry (WTCHR) was developed as a public health response to document and evaluate the physical...",Nothing_found
1731,New+York,"Panel Maintenance Analyst, World Trade Center Health Registry",DEPT OF HEALTH/MENTAL HYGIENE,"Manhattan, NY","$65,678.00 - 72,246.00(Annual) The World Trade Center Health Registry (WTCHR) was developed as a public health response to document and evaluate the physical...",Nothing_found
878,New+York,"Data Analyst, Bureau of Early Intervention",DEPT OF HEALTH/MENTAL HYGIENE,"Queens, NY","Motivation, discipline, and a strong sense of teamwork- Proficient knowledge of Microsoft Office (including Excel pivot tables)- Knowledge of data analytics and...",Nothing_found
1545,New+York,"Data Specialist, Bureau of Systems Strengthening and Access",DEPT OF HEALTH/MENTAL HYGIENE,"Queens, NY",Take lead on data management and reporting for assigned initiatives within the Office of Community Resilience.-Collaborate with internal and external partners...,Nothing_found
1780,New+York,"Program Analyst, Bureau of Mental Health",DEPT OF HEALTH/MENTAL HYGIENE,"Queens, NY","Comfort level with high profile and fast-paced projects a must.-- Assist in supporting the MHSC in defining measurable service performance, operational, and...",Nothing_found
518,New+York,Chief Analytics Officer,DEPT OF INFO TECH & TELECOMM,"Manhattan, NY","Lead and develop MODA?s core team of eight data scientists and project managers, and facilitate strategic collaboration among dozens of data analysts throughout...",Nothing_found
551,New+York,Chief Analytics Officer,DEPT OF INFO TECH & TELECOMM,"Manhattan, NY","Lead and develop MODA?s core team of eight data scientists and project managers, and facilitate strategic collaboration among dozens of data analysts throughout...",Nothing_found
1296,New+York,Hydrologist,DEPT OF PARKS & RECREATION,"Manhattan, NY","For Assignment Level I (only physical, biological and environmental sciences and public health) A master's degree from an accredited college or university with...",Nothing_found
532,New+York,Credit Research Analyst,Deutsche Bank,"New York, NY",For candidates applying for positions in the US:. You may also use issuer CDS spreads and equity market inputs to help provide relative value insights....,Nothing_found
1778,New+York,Pre-Sales Data Scientist,Digital Reasoning,"New York, NY","Apply data mining, NLP, and machine learning (both supervised and unsupervised) on unstructured data. Expertise in data mining algorithms and statistical...",Nothing_found
604,New+York,Senior Data Scientist,DigitalOcean,"New York, NY","As a Senior Data Scientist, you will join a growing Data & Analytics team that partners with decision-makers across the organization to catalyze business growth...",Nothing_found
643,New+York,Senior Data Scientist,DigitalOcean,"New York, NY","As a Senior Data Scientist, you will join a growing Data & Analytics team that partners with decision-makers across the organization to catalyze business growth...",Nothing_found
